Date,Time,Open,High,Low,Close,Volume
2016.07.29,20:00,102.322,102.36,101.968,102.035,22760
2016.07.30,0:00,102.034,102.189,102.022,102.04,3182
2016.08.01,0:00,102.212,102.549,102.004,102.33,10246
2016.08.01,4:00,102.331,102.679,102.294,102.496,25341
2016.08.01,8:00,102.496,102.609,102.304,102.397,21889
2016.08.01,12:00,102.392,102.424,102.123,102.237,27645
2016.08.01,16:00,102.237,102.497,102.18,102.261,28826
2016.08.01,20:00,102.261,102.391,102.111,102.368,14817
2016.08.02,0:00,102.368,102.462,102.283,102.307,10383
2016.08.02,4:00,102.316,102.828,102.223,102.465,21130
2016.08.02,8:00,102.465,102.579,101.618,101.662,30477
2016.08.02,12:00,101.66,101.901,101.45,101.68,26925
2016.08.02,16:00,101.682,101.687,100.806,100.82,37153
2016.08.02,20:00,100.821,100.941,100.675,100.853,18022
2016.08.03,0:00,100.851,101.123,100.81,101.076,10753
2016.08.03,4:00,101.075,101.342,100.814,100.838,18528
2016.08.03,8:00,100.837,101.27,100.744,101.05,29169
2016.08.03,12:00,101.048,101.371,100.963,101.066,26181
2016.08.03,16:00,101.066,101.567,101.008,101.328,32592
2016.08.03,20:00,101.33,101.394,101.088,101.184,13385
2016.08.04,0:00,101.185,101.356,101.166,101.339,9912
2016.08.04,4:00,101.337,101.361,100.856,101.2,22236
2016.08.04,8:00,101.2,101.662,101.19,101.403,24933
2016.08.04,12:00,101.402,101.533,101.178,101.191,27591
2016.08.04,16:00,101.191,101.274,100.995,101.073,29068
2016.08.04,20:00,101.073,101.22,101.052,101.173,14083
2016.08.05,0:00,101.173,101.236,101.126,101.196,7289
2016.08.05,4:00,101.197,101.359,101.051,101.17,17981
2016.08.05,8:00,101.17,101.18,101.018,101.079,16608
2016.08.05,12:00,101.078,101.142,100.867,101.044,22192
2016.08.05,16:00,101.043,102.058,100.976,101.74,42597
2016.08.05,20:00,101.741,101.814,101.711,101.752,15077
2016.08.06,0:00,101.753,101.822,101.729,101.8,2662
2016.08.08,0:00,101.928,102.255,101.852,102.049,8931
2016.08.08,4:00,102.049,102.145,101.907,102.01,17420
2016.08.08,8:00,102.013,102.306,101.952,102.286,19627
2016.08.08,12:00,102.285,102.452,102.21,102.405,21725
2016.08.08,16:00,102.405,102.651,102.383,102.528,23909
2016.08.08,20:00,102.528,102.582,102.355,102.433,10331
2016.08.09,0:00,102.432,102.486,102.267,102.28,8923
2016.08.09,4:00,102.282,102.525,102.275,102.335,15774
2016.08.09,8:00,102.338,102.504,102.317,102.422,16699
2016.08.09,12:00,102.422,102.432,102.148,102.266,18719
2016.08.09,16:00,102.266,102.269,101.805,101.957,28914
2016.08.09,20:00,101.96,102.021,101.785,101.911,13664
2016.08.10,0:00,101.911,101.953,101.793,101.923,8276
2016.08.10,4:00,101.923,101.931,101.153,101.348,24839
2016.08.10,8:00,101.348,101.554,101.117,101.491,22557
2016.08.10,12:00,101.492,101.533,101.056,101.163,21843
2016.08.10,16:00,101.163,101.393,100.961,101.278,30206
2016.08.10,20:00,101.277,101.376,101.213,101.272,14577
2016.08.11,0:00,101.273,101.299,101.007,101.133,9811
2016.08.11,4:00,101.134,101.482,101.019,101.451,13464
2016.08.11,8:00,101.451,101.474,101.182,101.246,15949
2016.08.11,12:00,101.246,101.497,101.185,101.391,18950
2016.08.11,16:00,101.389,101.465,101.164,101.463,23423
2016.08.11,20:00,101.463,102.05,101.413,101.858,18943
2016.08.12,0:00,101.858,101.981,101.795,101.826,11189
2016.08.12,4:00,101.825,102.2,101.761,102.01,18701
2016.08.12,8:00,102.011,102.158,101.963,102.053,16655
2016.08.12,12:00,102.052,102.267,101.963,102.014,17816
2016.08.12,16:00,102.013,102.013,100.829,101.012,40455
2016.08.12,20:00,101.013,101.313,101.002,101.233,16908
2016.08.13,0:00,101.233,101.315,101.189,101.283,2284
2016.08.15,0:00,101.113,101.414,101.094,101.255,6812
2016.08.15,4:00,101.257,101.45,101.223,101.259,15858
2016.08.15,8:00,101.259,101.334,101.013,101.067,17562
2016.08.15,12:00,101.067,101.128,100.865,100.929,20786
2016.08.15,16:00,100.932,101.234,100.917,101.015,28185
2016.08.15,20:00,101.016,101.276,101.016,101.231,11216
2016.08.16,0:00,101.231,101.287,101.178,101.26,8543
2016.08.16,4:00,101.262,101.262,100.344,100.472,22249
2016.08.16,8:00,100.472,100.592,100.139,100.315,26770
2016.08.16,12:00,100.315,100.379,99.813,99.843,28678
2016.08.16,16:00,99.844,100.528,99.536,100.282,42990
2016.08.16,20:00,100.282,100.43,100.149,100.265,14299
2016.08.17,0:00,100.265,100.353,100.16,100.167,9912
2016.08.17,4:00,100.165,100.679,100.165,100.603,20637
2016.08.17,8:00,100.604,101.159,100.48,100.712,25525
2016.08.17,12:00,100.713,100.856,100.639,100.661,20677
2016.08.17,16:00,100.66,100.729,100.159,100.245,32667
2016.08.17,20:00,100.244,100.651,100.031,100.227,25408
2016.08.18,0:00,100.229,100.3,99.671,99.893,14361
2016.08.18,4:00,99.893,100.146,99.64,99.928,24027
2016.08.18,8:00,99.929,100.35,99.732,100.018,25383
2016.08.18,12:00,100.018,100.497,99.991,100.266,27066
2016.08.18,16:00,100.265,100.483,100.05,100.074,29027
2016.08.18,20:00,100.074,100.088,99.842,99.915,17197
2016.08.19,0:00,99.916,100.166,99.853,100.13,13120
2016.08.19,4:00,100.133,100.431,100.093,100.316,21648
2016.08.19,8:00,100.315,100.454,100.032,100.143,20474
2016.08.19,12:00,100.143,100.237,100.052,100.204,20430
2016.08.19,16:00,100.205,100.379,100.022,100.246,30125
2016.08.19,20:00,100.246,100.3,100.115,100.128,11624
2016.08.20,0:00,100.128,100.231,100.116,100.217,2043
2016.08.22,0:00,100.681,100.733,100.275,100.558,11112
2016.08.22,4:00,100.557,100.86,100.5,100.838,22091
2016.08.22,8:00,100.838,100.928,100.636,100.77,23631
2016.08.22,12:00,100.77,100.801,100.476,100.542,22353
2016.08.22,16:00,100.541,100.623,100.208,100.253,27857
2016.08.22,20:00,100.251,100.36,100.234,100.277,12753
2016.08.23,0:00,100.278,100.385,100.225,100.269,10755
2016.08.23,4:00,100.27,100.365,100.031,100.324,21364
2016.08.23,8:00,100.324,100.379,99.937,100.095,24224
2016.08.23,12:00,100.095,100.242,100.026,100.043,20148
2016.08.23,16:00,100.042,100.226,99.98,100.199,27134
2016.08.23,20:00,100.199,100.28,100.091,100.219,13013
2016.08.24,0:00,100.22,100.348,100.182,100.294,9186
2016.08.24,4:00,100.294,100.517,100.232,100.298,20032
2016.08.24,8:00,100.298,100.45,100.241,100.277,19389
2016.08.24,12:00,100.277,100.333,100.092,100.244,20316
2016.08.24,16:00,100.246,100.605,100.165,100.504,27399
2016.08.24,20:00,100.503,100.503,100.401,100.452,13732
2016.08.25,0:00,100.45,100.562,100.387,100.562,9121
2016.08.25,4:00,100.568,100.612,100.385,100.474,17260
2016.08.25,8:00,100.474,100.536,100.352,100.41,15984
2016.08.25,12:00,100.409,100.493,100.297,100.487,17963
2016.08.25,16:00,100.487,100.609,100.444,100.583,24370
2016.08.25,20:00,100.583,100.588,100.503,100.567,11806
2016.08.26,0:00,100.567,100.608,100.485,100.562,7334
2016.08.26,4:00,100.56,100.56,100.379,100.478,15846
2016.08.26,8:00,100.479,100.537,100.383,100.417,16171
2016.08.26,12:00,100.417,100.499,100.395,100.403,16393
2016.08.26,16:00,100.403,101.32,100.059,101.193,45039
2016.08.26,20:00,101.195,101.939,101.191,101.81,32077
2016.08.27,0:00,101.81,101.882,101.704,101.739,3486
2016.08.29,0:00,102.07,102.085,101.827,101.913,9144
2016.08.29,4:00,101.912,102.215,101.838,102.151,22543
2016.08.29,8:00,102.151,102.387,102.148,102.297,20215
2016.08.29,12:00,102.298,102.298,102.087,102.268,16533
2016.08.29,16:00,102.268,102.309,102.096,102.13,27181
2016.08.29,20:00,102.135,102.192,101.895,101.899,14280
2016.08.30,0:00,101.899,102.014,101.773,101.829,11721
2016.08.30,4:00,101.828,102.236,101.744,102.087,18407
2016.08.30,8:00,102.087,102.44,102.031,102.369,19311
2016.08.30,12:00,102.366,102.43,102.162,102.327,20679
2016.08.30,16:00,102.327,102.953,102.281,102.92,30727
2016.08.30,20:00,102.923,103.131,102.891,103.018,16464
2016.08.31,0:00,103.019,103.069,102.861,102.882,9256
2016.08.31,4:00,102.882,103.223,102.854,103.022,21002
2016.08.31,8:00,103.022,103.332,102.941,103.266,21839
2016.08.31,12:00,103.267,103.337,103.081,103.271,18914
2016.08.31,16:00,103.271,103.528,103.242,103.382,33643
2016.08.31,20:00,103.382,103.468,103.247,103.45,17286
2016.09.01,0:00,103.45,103.486,103.269,103.311,9092
2016.09.01,4:00,103.311,103.321,103.057,103.254,17453
2016.09.01,8:00,103.254,103.618,103.241,103.566,19123
2016.09.01,12:00,103.568,103.712,103.474,103.624,26310
2016.09.01,16:00,103.624,103.994,103.115,103.225,38584
2016.09.01,20:00,103.225,103.407,103.172,103.213,18928
2016.09.02,0:00,103.213,103.3,103.18,103.249,9546
2016.09.02,4:00,103.249,103.429,103.128,103.332,19556
2016.09.02,8:00,103.33,103.705,103.238,103.574,22045
2016.09.02,12:00,103.573,103.705,103.427,103.503,20071
2016.09.02,16:00,103.501,104.316,102.794,104.163,52245
2016.09.02,20:00,104.163,104.202,103.832,104.013,21339
2016.09.03,0:00,104.012,104.035,103.746,103.746,3700
2016.09.05,0:00,104.065,104.132,103.913,103.93,6942
2016.09.05,4:00,103.93,104.04,103.52,103.662,24153
2016.09.05,8:00,103.664,103.753,103.274,103.359,23508
2016.09.05,12:00,103.358,103.432,103.141,103.198,21083
2016.09.05,16:00,103.198,103.481,103.19,103.397,15572
2016.09.05,20:00,103.396,103.437,103.279,103.433,10125
2016.09.06,0:00,103.432,103.547,103.357,103.502,10298
2016.09.06,4:00,103.509,103.804,103.35,103.51,21551
2016.09.06,8:00,103.507,103.728,103.256,103.347,24686
2016.09.06,12:00,103.347,103.419,103.186,103.397,26080
2016.09.06,16:00,103.399,103.438,102.04,102.274,38405
2016.09.06,20:00,102.276,102.324,101.928,102.016,20868
2016.09.07,0:00,102.017,102.124,101.236,101.584,15814
2016.09.07,4:00,101.586,101.676,101.193,101.44,28223
2016.09.07,8:00,101.439,101.589,101.301,101.546,22707
2016.09.07,12:00,101.539,101.69,101.506,101.625,22597
2016.09.07,16:00,101.628,101.759,101.355,101.72,33798
2016.09.07,20:00,101.719,101.853,101.719,101.756,15695
2016.09.08,0:00,101.756,101.839,101.647,101.835,8544
2016.09.08,4:00,101.839,101.917,101.567,101.669,18722
2016.09.08,8:00,101.669,101.749,101.409,101.587,23903
2016.09.08,12:00,101.587,101.646,101.513,101.627,22600
2016.09.08,16:00,101.624,102.305,101.487,102.276,45367
2016.09.08,20:00,102.281,102.592,102.228,102.511,21941
2016.09.09,0:00,102.514,102.537,102.248,102.299,11905
2016.09.09,4:00,102.301,102.412,101.961,102.203,23571
2016.09.09,8:00,102.203,102.247,101.996,102.202,22281
2016.09.09,12:00,102.205,102.786,102.098,102.739,27533
2016.09.09,16:00,102.738,103.051,102.536,102.858,40370
2016.09.09,20:00,102.859,102.876,102.63,102.68,19435
2016.09.10,0:00,102.68,102.707,102.562,102.562,2903
2016.09.12,0:00,102.55,102.62,102.295,102.467,8825
2016.09.12,4:00,102.469,102.663,102.417,102.513,19806
2016.09.12,8:00,102.514,102.59,102.172,102.311,22845
2016.09.12,12:00,102.312,102.333,101.72,101.79,29478
2016.09.12,16:00,101.792,102.072,101.763,101.97,33723
2016.09.12,20:00,101.968,102.011,101.558,101.828,30142
2016.09.13,0:00,101.827,101.98,101.725,101.733,11117
2016.09.13,4:00,101.733,101.785,101.417,101.716,22979
2016.09.13,8:00,101.717,102.038,101.713,101.818,25481
2016.09.13,12:00,101.816,102.321,101.712,102.254,28012
2016.09.13,16:00,102.254,102.42,102.054,102.145,32773
2016.09.13,20:00,102.143,102.744,102.112,102.654,28362
2016.09.14,0:00,102.654,102.662,102.423,102.494,11488
2016.09.14,4:00,102.494,103.19,102.49,102.902,23280
2016.09.14,8:00,102.903,103.353,102.846,103.118,24158
2016.09.14,12:00,103.119,103.244,102.467,102.754,29010
2016.09.14,16:00,102.753,102.968,102.304,102.341,30332
2016.09.14,20:00,102.34,102.543,102.245,102.43,22775
2016.09.15,0:00,102.431,102.596,102.318,102.549,9959
2016.09.15,4:00,102.552,102.607,101.936,102.227,22427
2016.09.15,8:00,102.229,102.545,102.163,102.446,25591
2016.09.15,12:00,102.444,102.469,102.199,102.29,24137
2016.09.15,16:00,102.29,102.752,101.922,102.256,40177
2016.09.15,20:00,102.257,102.342,101.997,102.145,20123
2016.09.16,0:00,102.144,102.158,101.735,101.981,10730
2016.09.16,4:00,101.983,102.128,101.77,101.982,21231
2016.09.16,8:00,101.983,102.091,101.872,101.908,19127
2016.09.16,12:00,101.908,102.046,101.769,101.868,21763
2016.09.16,16:00,101.868,102.411,101.798,102.372,32020
2016.09.16,20:00,102.372,102.457,102.271,102.308,20208
2016.09.17,0:00,102.31,102.38,102.232,102.232,2260
2016.09.19,0:00,102.112,102.411,102.104,102.314,10091
2016.09.19,4:00,102.317,102.369,101.996,102.041,17727
2016.09.19,8:00,102.041,102.151,101.992,102.053,16928
2016.09.19,12:00,102.051,102.074,101.694,101.828,18764
2016.09.19,16:00,101.828,101.854,101.574,101.818,23383
2016.09.19,20:00,101.817,101.843,101.647,101.833,17169
2016.09.20,0:00,101.832,101.922,101.787,101.897,10781
2016.09.20,4:00,101.898,102.06,101.786,101.922,19594
2016.09.20,8:00,101.922,101.936,101.531,101.685,21534
2016.09.20,12:00,101.685,101.968,101.621,101.896,18764
2016.09.20,16:00,101.896,101.91,101.609,101.659,23285
2016.09.20,20:00,101.661,101.867,101.656,101.739,17075
2016.09.21,0:00,101.74,101.782,101.49,101.605,9782
2016.09.21,4:00,101.605,102.004,101.178,101.902,28653
2016.09.21,8:00,101.902,102.78,101,101.809,47026
2016.09.21,12:00,101.809,101.894,100.914,100.931,27518
2016.09.21,16:00,100.933,100.943,100.55,100.629,34095
2016.09.21,20:00,100.628,100.993,100.345,100.479,38143
2016.09.22,0:00,100.479,100.539,100.241,100.39,13552
2016.09.22,4:00,100.393,100.468,100.094,100.387,17448
2016.09.22,8:00,100.387,100.713,100.192,100.646,20242
2016.09.22,12:00,100.648,100.863,100.556,100.75,23528
2016.09.22,16:00,100.75,100.908,100.526,100.805,29916
2016.09.22,20:00,100.803,100.928,100.707,100.789,18984
2016.09.23,0:00,100.787,100.867,100.734,100.832,10537
2016.09.23,4:00,100.834,101.238,100.69,101.16,25432
2016.09.23,8:00,101.161,101.196,100.763,100.988,26018
2016.09.23,12:00,100.987,100.998,100.67,100.828,24738
2016.09.23,16:00,100.827,101.115,100.701,101.038,28175
2016.09.23,20:00,101.04,101.159,100.953,101.048,18787
2016.09.24,0:00,101.047,101.067,100.865,100.865,1633
2016.09.26,0:00,100.924,101.046,100.843,100.909,3449
2016.09.26,4:00,100.909,101.009,100.7,100.882,13311
2016.09.26,8:00,100.885,101.07,100.51,100.61,18881
2016.09.26,12:00,100.61,100.666,100.345,100.416,24749
2016.09.26,16:00,100.416,100.55,100.283,100.341,25447
2016.09.26,20:00,100.341,100.394,100.244,100.263,17965
2016.09.27,0:00,100.264,100.391,100.244,100.375,9343
2016.09.27,4:00,100.38,100.883,100.081,100.775,33779
2016.09.27,8:00,100.775,100.983,100.478,100.529,26111
2016.09.27,12:00,100.531,100.639,100.259,100.289,24061
2016.09.27,16:00,100.288,100.504,100.186,100.345,35297
2016.09.27,20:00,100.344,100.424,100.23,100.344,17414
2016.09.28,0:00,100.343,100.499,100.256,100.488,10434
2016.09.28,4:00,100.491,100.658,100.407,100.561,23390
2016.09.28,8:00,100.56,100.784,100.52,100.747,21267
2016.09.28,12:00,100.748,100.813,100.579,100.58,19849
2016.09.28,16:00,100.579,100.734,100.446,100.568,26781
2016.09.28,20:00,100.568,100.802,100.534,100.65,24277
2016.09.29,0:00,100.649,101.011,100.644,100.94,15244
2016.09.29,4:00,100.944,101.409,100.904,101.358,24417
2016.09.29,8:00,101.358,101.746,101.33,101.516,26034
2016.09.29,12:00,101.518,101.538,101.348,101.466,21397
2016.09.29,16:00,101.464,101.835,101.416,101.476,31589
2016.09.29,20:00,101.476,101.51,100.833,101.042,36509
2016.09.30,0:00,101.042,101.244,100.968,101.193,10755
2016.09.30,4:00,101.193,101.777,100.913,101.38,31774
2016.09.30,8:00,101.381,101.471,100.741,100.894,31323
2016.09.30,12:00,100.893,101.307,100.847,101.282,25929
2016.09.30,16:00,101.28,101.405,101.112,101.22,37254
2016.09.30,20:00,101.222,101.447,101.196,101.403,24328
2016.10.01,0:00,101.403,101.423,101.262,101.322,2319
2016.10.03,0:00,101.208,101.584,101.125,101.531,8009
2016.10.03,4:00,101.53,101.668,101.207,101.424,20961
2016.10.03,8:00,101.423,101.504,101.24,101.386,19224
2016.10.03,12:00,101.384,101.448,101.297,101.374,16196
2016.10.03,16:00,101.374,101.652,101.301,101.541,26698
2016.10.03,20:00,101.542,101.602,101.511,101.585,17374
2016.10.04,0:00,101.586,101.852,101.566,101.833,10841
2016.10.04,4:00,101.831,102.387,101.813,102.111,27342
2016.10.04,8:00,102.111,102.49,102.031,102.392,24978
2016.10.04,12:00,102.392,102.544,102.28,102.534,22801
2016.10.04,16:00,102.533,102.871,102.434,102.646,39331
2016.10.04,20:00,102.645,102.962,102.645,102.849,29495
2016.10.05,0:00,102.848,102.928,102.791,102.867,11618
2016.10.05,4:00,102.865,102.918,102.664,102.79,21874
2016.10.05,8:00,102.789,103.005,102.724,102.78,24217
2016.10.05,12:00,102.779,103.163,102.779,103.056,24064
2016.10.05,16:00,103.056,103.594,102.852,103.522,34590
2016.10.05,20:00,103.522,103.665,103.452,103.563,19662
2016.10.06,0:00,103.563,103.583,103.374,103.445,8901
2016.10.06,4:00,103.443,103.618,103.344,103.452,18390
2016.10.06,8:00,103.452,103.735,103.36,103.685,22941
2016.10.06,12:00,103.687,103.761,103.454,103.648,24880
2016.10.06,16:00,103.647,104.157,103.635,104.02,33116
2016.10.06,20:00,104.02,104.154,103.858,104.056,19194
2016.10.07,0:00,104.056,104.079,103.746,103.749,15076
2016.10.07,4:00,103.758,103.88,103.533,103.8,28588
2016.10.07,8:00,103.799,103.983,103.742,103.833,22779
2016.10.07,12:00,103.832,103.89,103.596,103.615,23259
2016.10.07,16:00,103.616,103.906,102.853,103.424,48933
2016.10.07,20:00,103.424,103.443,102.936,102.957,20435
2016.10.08,0:00,102.957,102.979,102.876,102.876,2567
2016.10.10,0:00,103.23,103.254,102.943,103.034,8249
2016.10.10,4:00,103.046,103.107,102.805,102.854,16908
2016.10.10,8:00,102.856,103.253,102.845,103.176,19341
2016.10.10,12:00,103.177,103.425,103.095,103.39,20500
2016.10.10,16:00,103.39,103.753,103.302,103.663,25885
2016.10.10,20:00,103.663,103.784,103.627,103.649,15104
2016.10.11,0:00,103.648,103.717,103.567,103.699,8769
2016.10.11,4:00,103.699,103.989,103.696,103.852,25696
2016.10.11,8:00,103.856,104.067,103.668,103.918,26126
2016.10.11,12:00,103.918,103.982,103.716,103.782,24258
2016.10.11,16:00,103.781,103.857,103.302,103.363,34631
2016.10.11,20:00,103.362,103.486,103.168,103.459,23767
2016.10.12,0:00,103.459,103.587,103.273,103.353,11920
2016.10.12,4:00,103.352,103.65,103.291,103.43,24754
2016.10.12,8:00,103.432,103.674,103.429,103.523,23396
2016.10.12,12:00,103.521,103.774,103.403,103.752,17082
2016.10.12,16:00,103.752,104.477,103.725,104.473,31890
2016.10.12,20:00,104.474,104.476,104.088,104.255,26915
2016.10.13,0:00,104.252,104.355,104.142,104.298,9307
2016.10.13,4:00,104.298,104.63,103.549,103.826,33124
2016.10.13,8:00,103.826,103.982,103.652,103.866,24619
2016.10.13,12:00,103.864,104.092,103.645,103.791,23050
2016.10.13,16:00,103.79,103.882,103.329,103.617,15092
2016.10.13,20:00,103.616,103.673,103.438,103.607,22003
2016.10.14,0:00,103.609,103.753,103.582,103.736,7870
2016.10.14,4:00,103.735,104.002,103.629,103.981,27441
2016.10.14,8:00,103.982,104.264,103.935,104.197,23993
2016.10.14,12:00,104.197,104.409,104.121,104.261,21678
2016.10.14,16:00,104.26,104.475,104.048,104.112,36072
2016.10.14,20:00,104.111,104.254,103.787,104.227,25694
2016.10.15,0:00,104.228,104.232,104.046,104.046,2073
2016.10.17,0:00,104.315,104.365,104.037,104.039,6098
2016.10.17,4:00,104.039,104.366,103.924,104.205,23513
2016.10.17,8:00,104.205,104.291,103.978,104.149,20391
2016.10.17,12:00,104.15,104.304,104.043,104.103,20164
2016.10.17,16:00,104.103,104.125,103.898,103.952,26239
2016.10.17,20:00,103.952,104.003,103.784,103.867,17263
2016.10.18,0:00,103.87,103.915,103.759,103.853,8179
2016.10.18,4:00,103.853,103.884,103.677,103.814,18425
2016.10.18,8:00,103.814,104.126,103.79,103.984,17881
2016.10.18,12:00,103.984,104.059,103.81,104.009,18398
2016.10.18,16:00,104.007,104.196,103.738,103.804,29495
2016.10.18,20:00,103.803,103.893,103.758,103.844,14636
2016.10.19,0:00,103.845,103.904,103.798,103.86,7912
2016.10.19,4:00,103.86,103.944,103.648,103.766,17609
2016.10.19,8:00,103.765,103.847,103.407,103.526,18130
2016.10.19,12:00,103.526,103.563,103.243,103.44,19085
2016.10.19,16:00,103.439,103.481,103.161,103.292,26697
2016.10.19,20:00,103.292,103.498,103.242,103.417,15816
2016.10.20,0:00,103.419,103.446,103.339,103.389,8626
2016.10.20,4:00,103.389,103.661,103.389,103.607,19416
2016.10.20,8:00,103.607,103.799,103.581,103.729,19426
2016.10.20,12:00,103.728,103.772,103.581,103.622,16244
2016.10.20,16:00,103.62,104.1,103.547,103.927,34041
2016.10.20,20:00,103.928,104.019,103.885,103.941,15086
2016.10.21,0:00,103.942,104.164,103.907,104.108,8317
2016.10.21,4:00,104.108,104.202,103.997,104.093,17871
2016.10.21,8:00,104.094,104.129,103.746,103.841,19856
2016.10.21,12:00,103.838,103.872,103.667,103.724,18115
2016.10.21,16:00,103.724,103.957,103.517,103.952,26381
2016.10.21,20:00,103.953,104,103.793,103.822,15617
2016.10.22,0:00,103.822,103.834,103.689,103.689,1665
2016.10.24,0:00,103.816,103.992,103.809,103.915,6334
2016.10.24,4:00,103.913,103.975,103.824,103.899,17554
2016.10.24,8:00,103.899,103.957,103.717,103.921,20310
2016.10.24,12:00,103.921,104.032,103.851,104.004,16462
2016.10.24,16:00,104.004,104.317,103.897,104.205,24707
2016.10.24,20:00,104.203,104.291,104.195,104.227,12437
2016.10.25,0:00,104.227,104.372,104.122,104.32,10202
2016.10.25,4:00,104.319,104.487,104.259,104.459,20522
2016.10.25,8:00,104.459,104.477,104.353,104.452,19713
2016.10.25,12:00,104.454,104.594,104.407,104.55,18999
2016.10.25,16:00,104.549,104.87,104.226,104.25,30452
2016.10.25,20:00,104.248,104.307,104.108,104.202,19396
2016.10.26,0:00,104.202,104.252,104.133,104.156,6200
2016.10.26,4:00,104.157,104.382,104.016,104.281,18241
2016.10.26,8:00,104.282,104.362,104.078,104.193,13801
2016.10.26,12:00,104.192,104.26,104.022,104.185,20604
2016.10.26,16:00,104.185,104.437,104.055,104.437,27181
2016.10.26,20:00,104.436,104.614,104.368,104.529,19913
2016.10.27,0:00,104.526,104.557,104.448,104.544,7338
2016.10.27,4:00,104.545,104.69,104.348,104.38,19500
2016.10.27,8:00,104.384,104.657,104.293,104.653,19312
2016.10.27,12:00,104.653,104.749,104.575,104.691,25332
2016.10.27,16:00,104.688,105.04,104.631,105.034,29824
2016.10.27,20:00,105.034,105.345,104.867,105.281,24408
2016.10.28,0:00,105.281,105.316,105.17,105.25,10378
2016.10.28,4:00,105.248,105.277,105.056,105.118,17930
2016.10.28,8:00,105.118,105.417,105.086,105.328,18531
2016.10.28,12:00,105.328,105.342,105.157,105.267,24136
2016.10.28,16:00,105.267,105.502,105.044,105.391,34009
2016.10.28,20:00,105.391,105.528,104.461,104.736,39043
2016.10.29,0:00,104.738,104.848,104.648,104.725,11887
2016.10.31,0:00,104.563,104.68,104.552,104.565,7855
2016.10.31,4:00,104.567,104.936,104.52,104.769,21686
2016.10.31,8:00,104.769,104.965,104.697,104.914,15516
2016.10.31,12:00,104.913,105.077,104.896,105.035,18931
2016.10.31,16:00,105.035,105.229,104.918,105.067,23996
2016.10.31,20:00,105.067,105.157,104.8,104.869,20481
2016.11.01,0:00,104.868,104.903,104.725,104.82,11856
2016.11.01,4:00,104.819,104.965,104.663,104.865,20781
2016.11.01,8:00,104.865,104.949,104.741,104.929,18405
2016.11.01,12:00,104.928,105.114,104.802,104.827,24947
2016.11.01,16:00,104.827,104.956,104.45,104.579,35331
2016.11.01,20:00,104.579,104.611,103.794,104.052,36109
2016.11.02,0:00,104.051,104.155,103.957,104.076,10583
2016.11.02,4:00,104.088,104.162,103.659,103.78,26327
2016.11.02,8:00,103.778,103.928,103.619,103.653,21920
2016.11.02,12:00,103.651,103.713,103.225,103.254,31931
2016.11.02,16:00,103.253,103.383,103.088,103.224,38627
2016.11.02,20:00,103.222,103.482,103.015,103.391,34696
2016.11.03,0:00,103.387,103.451,103.279,103.379,13202
2016.11.03,4:00,103.381,103.437,102.544,102.603,26316
2016.11.03,8:00,102.603,102.845,102.552,102.647,23330
2016.11.03,12:00,102.645,103.272,102.592,103.174,34081
2016.11.03,16:00,103.174,103.314,103.008,103.149,35627
2016.11.03,20:00,103.149,103.189,102.874,102.913,26087
2016.11.04,0:00,102.911,103.063,102.875,103.062,12945
2016.11.04,4:00,103.061,103.198,102.825,103.054,25423
2016.11.04,8:00,103.053,103.35,103.02,103.242,20661
2016.11.04,12:00,103.24,103.243,102.86,102.951,25981
2016.11.04,16:00,102.95,103.287,102.851,103.015,45937
2016.11.04,20:00,103.016,103.199,102.976,102.985,22745
2016.11.05,0:00,102.99,103.096,102.969,103.093,4270
2016.11.07,0:00,103.963,104.475,103.759,104.162,11250
2016.11.07,4:00,104.156,104.285,103.834,104.277,28203
2016.11.07,8:00,104.277,104.579,104.192,104.442,23986
2016.11.07,12:00,104.443,104.627,104.312,104.337,24927
2016.11.07,16:00,104.337,104.6,104.247,104.548,24286
2016.11.07,20:00,104.548,104.616,104.416,104.584,21212
2016.11.08,0:00,104.585,104.586,104.431,104.45,13289
2016.11.08,4:00,104.452,104.588,104.292,104.46,24586
2016.11.08,8:00,104.46,104.474,104.322,104.422,18460
2016.11.08,12:00,104.422,104.773,104.405,104.764,19719
2016.11.08,16:00,104.762,104.828,104.562,104.769,26016
2016.11.08,20:00,104.771,105.187,104.751,105.043,32124
2016.11.09,0:00,105.043,105.231,104.961,104.977,21334
2016.11.09,4:00,104.978,105.465,101.453,101.834,81069
2016.11.09,8:00,101.833,103.417,101.186,103.328,70137
2016.11.09,12:00,103.328,103.769,103.005,103.139,48784
2016.11.09,16:00,103.14,104.729,103.14,104.548,62016
2016.11.09,20:00,104.547,105.863,104.491,105.831,56623
2016.11.10,0:00,105.831,105.893,105.562,105.805,22339
2016.11.10,4:00,105.804,105.952,104.954,105.225,41584
2016.11.10,8:00,105.226,105.688,105.173,105.617,34677
2016.11.10,12:00,105.617,106.919,105.479,106.775,49300
2016.11.10,16:00,106.774,106.942,106.241,106.453,57494
2016.11.10,20:00,106.455,106.85,106.427,106.824,46153
2016.11.11,0:00,106.826,106.936,106.656,106.802,18522
2016.11.11,4:00,106.807,106.929,106.248,106.502,36869
2016.11.11,8:00,106.501,106.792,106.353,106.69,29685
2016.11.11,12:00,106.691,106.871,106.026,106.224,42692
2016.11.11,16:00,106.223,106.739,106.213,106.604,38415
2016.11.11,20:00,106.605,106.802,106.52,106.767,35070
